1000, 0.0014, 0.48872849345207214
1000, 0.0014, 0.68024080991745
1000, 0.0014, 0.67271888256073
1000, 0.0014, 0.8098255395889282
1000, 0.0014, 0.562032163143158
1000, 0.0014, 0.5497187376022339
1000, 0.0014, 0.5185157060623169
1000, 0.0014, 0.659041166305542
1000, 0.0014, 0.557350754737854
1000, 0.0014, 0.3925519287586212
1000, 0.0014, 0.6201432943344116
1000, 0.0014, 0.47709062695503235
1000, 0.0014, 0.7661779522895813
1000, 0.0014, 0.5483440160751343
1000, 0.0014, 0.5141260027885437
1000, 0.0014, 0.6952265501022339
1000, 0.0014, 0.6111278533935547
1000, 0.0014, 0.5395107269287109
1000, 0.0014, 0.5446377992630005
1000, 0.0014, 0.5122862458229065
1000, 0.0014, 0.6498374938964844
1000, 0.0014, 0.5134874582290649
1000, 0.0014, 0.5004382133483887
1000, 0.0014, 0.5233174562454224
1000, 0.0014, 0.6582821607589722
1000, 0.0014, 0.8340775966644287
1000, 0.0014, 0.500694751739502
1000, 0.0014, 0.5094795227050781
1000, 0.0014, 0.5495507717132568
1000, 0.0014, 0.5746871829032898
1000, 0.0014, 0.7225413918495178
1000, 0.0014, 0.5142585635185242
1000, 0.0014, 0.9619571566581726
1000, 0.0014, 0.9548527598381042
1000, 0.0014, 0.6078315377235413
1000, 0.0014, 0.4947690963745117
1000, 0.0014, 0.5067965984344482
1000, 0.0014, 0.7765138745307922
1000, 0.0014, 0.5139632225036621
1000, 0.0014, 0.725559413433075
1000, 0.0014, 0.5820724368095398
1000, 0.0014, 0.5322678685188293
1000, 0.0014, 0.9641684889793396
1000, 0.0014, 0.6884501576423645
1000, 0.0014, 0.4505767524242401
1000, 0.0014, 0.7472350597381592
1000, 0.0014, 0.47891074419021606
1000, 0.0014, 0.5156744718551636
1000, 0.0014, 0.51172935962677
1000, 0.0014, 0.8198176026344299
1000, 0.0014, 0.7692511081695557
1000, 0.0014, 0.4922224283218384
1000, 0.0014, 0.574289858341217
1000, 0.0014, 0.46943971514701843
1000, 0.0014, 0.4923747181892395
1000, 0.0014, 0.733062744140625
1000, 0.0014, 0.47924596071243286
1000, 0.0014, 0.5350398421287537
1000, 0.0014, 0.5389919877052307
1000, 0.0014, 0.7714821696281433
1000, 0.0014, 0.496192067861557
1000, 0.0014, 0.775467038154602
1000, 0.0014, 0.6209530830383301
1000, 0.0014, 0.9266193509101868
1000, 0.0014, 0.7161657810211182
1000, 0.0014, 0.6620580554008484
1000, 0.0014, 0.4897264838218689
1000, 0.0014, 0.49336424469947815
1000, 0.0014, 0.5188114047050476
1000, 0.0014, 0.8059981465339661
1000, 0.0014, 0.5114526748657227
1000, 0.0014, 0.3995205760002136
1000, 0.0014, 0.5359073877334595
1000, 0.0014, 0.5113537311553955
1000, 0.0014, 0.4444350302219391
1000, 0.0014, 0.8390159606933594
1000, 0.0014, 0.4460691511631012
1000, 0.0014, 0.6859263777732849
1000, 0.0014, 0.45228102803230286
1000, 0.0014, 0.5111584067344666
1000, 0.0014, 0.46671605110168457
1000, 0.0014, 0.6620058417320251
1000, 0.0014, 0.5923939943313599
1000, 0.0014, 0.5380430221557617
1000, 0.0014, 0.6706395745277405
1000, 0.0014, 0.798407793045044
1000, 0.0014, 0.8057667016983032
1000, 0.0014, 0.6212908625602722
1000, 0.0014, 0.5051152110099792
1000, 0.0014, 0.7032034397125244
1000, 0.0014, 0.5545207262039185
1000, 0.0014, 0.7979629039764404
1000, 0.0014, 0.5710784196853638
1000, 0.0014, 0.5451865792274475
1000, 0.0014, 0.640296995639801
1000, 0.0014, 0.8256580233573914
1000, 0.0014, 0.551097571849823
1000, 0.0014, 0.4941704273223877
1000, 0.0014, 0.5458082556724548
1000, 0.0014, 0.5708414912223816
